YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN,WD10M
1996,1,30,28.41,22.06,24.54,88.62,3,2.78,1.19,25.5
1996,1,31,28.55,21.71,24.69,89.19,3.52,2.71,1.25,42
1996,2,1,27.21,21.71,23.83,89.81,2.69,3.21,1.32,27.62
1996,2,2,29.27,21.48,24.51,89.75,6.72,3.41,1.12,37.44
1996,2,3,29.45,22.22,24.86,86.75,1.53,3.58,1.91,33.25
1996,2,4,29.87,21.61,24.87,87.12,3.13,3.23,1.3,60.31
1996,2,5,30.16,21.91,25.15,86.5,1.16,3.43,1.73,43.44
1996,2,6,28.88,22.08,24.69,87.25,0.97,3.66,1.48,43.38
1996,2,7,30.23,21.48,24.94,85.88,0.91,3.08,1.55,39.69
1996,2,8,29.12,21.54,24.51,87.88,3.28,2.91,1.37,44.62
1996,2,9,30.25,21.31,24.84,85.31,0.04,2.91,1.38,44.06
1996,2,10,29.28,21.13,24.41,84.81,0,3.51,1.39,42.31
1996,2,11,29.46,20.43,24.32,85.5,0.59,2.4,1.33,38
1996,2,12,30.76,21.04,25.03,85.31,1.33,2.52,1.45,27.19
1996,2,13,31.62,21.25,25.96,84.38,4.45,2.19,0.52,66.12
1996,2,14,31.19,22.12,26.3,83.25,3.48,1.49,0.39,41
1996,2,15,33.44,22.53,26.8,85.38,12.87,1.21,0.16,120.75
1996,2,16,32.08,23.36,27.45,82.38,2.82,1.22,0.23,158.44
1996,2,17,31.79,22.88,26.58,85.25,1.74,1.91,1.15,41
1996,2,18,31.67,22.21,26.2,85.31,3.59,1.84,1.17,48.5
1996,2,19,29.69,22.45,25.23,88.5,10.87,2.78,1.36,43.56
1996,2,20,29.88,22.28,25.15,86.38,1.09,3.48,1.62,47.25
1996,2,21,29.62,22.23,24.93,84.19,0.75,3.75,1.81,44.44
1996,2,22,29.69,21.71,24.8,84.38,0.25,3.52,1.5,44.5
1996,2,23,29.68,21.88,24.78,85.38,1.83,2.92,1.56,44.62
1996,2,24,29.95,21,24.53,85.69,5.55,2.95,1.49,38.69
1996,2,25,30.44,20.55,24.78,84.81,1.15,2.41,1.34,40.44
1996,2,26,30.62,20.83,24.82,84.12,1.19,2.44,1.48,42.06
1996,2,27,30.39,19.98,24.38,83.06,0.6,2.62,1.48,44.12
1996,2,28,30.19,19.88,24.25,83.19,0.38,2.81,1.45,41.31
1996,2,29,30.37,20,24.44,82.75,0,2.53,1.27,41.56
1996,3,1,30.48,19.5,24.46,82.12,0.01,1.89,1.21,40.38
1996,3,2,31.18,20.53,25.04,82,0.01,2.8,1.35,46
1996,3,3,30.41,20.65,24.59,81.75,0.22,2.48,1.46,43.69
1996,3,4,30.48,19.9,24.3,81,0.03,2.53,1.46,43.5
1996,3,5,31.04,19.56,24.62,80.62,0.04,2.41,1,45.75
1996,3,6,31.38,20.26,25.07,81.44,0.01,2.2,1.12,53
1996,3,7,32.48,20.79,25.83,81.69,0.01,1.71,0.23,46.62
1996,3,8,32.4,22.11,26.34,82.12,0,2.3,0.12,52.94
1996,3,9,32.7,21.91,26.44,81.88,1.03,1.95,0.23,99.31
1996,3,10,32.4,22.22,26.3,82.69,3.15,1.95,0.95,59.12
1996,3,11,32.69,20.82,26.17,80.94,0.11,2.1,1.06,42.38
1996,3,12,31.9,21.51,25.8,81.25,0.27,2.52,1.36,51.06
1996,3,13,32.25,20.41,25.62,80.06,0.46,2.41,0.91,61.94
1996,3,14,33.12,21.31,26.47,78.88,0.02,2.41,0.71,73.56
1996,3,15,33.47,22.08,27.05,80.12,0.18,1.78,1.01,63.12
1996,3,16,34.15,22.61,27.59,81.06,1.6,1.37,0.72,76.06
1996,3,17,34.45,22.69,27.69,80.38,5.43,1.32,0.82,74.06
1996,3,18,34.61,23.09,28.05,80.12,0.49,1.3,0.71,99.12
1996,3,19,31.92,24.18,27.15,86.31,30.27,1.14,0.51,110.94
1996,3,20,36.42,24.24,28.93,80.75,4.08,0.93,0.1,144.12
1996,3,21,31.01,23.51,26.81,86.94,41.68,1.43,0.91,55.75
1996,3,22,31.96,22.73,26.86,84.25,8.35,1.42,0.97,42.88
1996,3,23,30.37,23.15,26.25,88.62,6.25,1.62,1.06,45.12
1996,3,24,31.5,23.52,26.56,86.94,1.31,2.23,1.05,61.75
1996,3,25,31.77,23.22,26.6,85.44,1.48,2.27,1.24,48.56
1996,3,26,31.87,23.6,26.73,85.81,5.35,2.11,1.34,56.38
1996,3,27,30.91,23.59,26.4,88.06,4.1,2.42,0.99,55.25
1996,3,28,31.26,23.22,26.58,88.06,13.8,2.25,1.03,65.31
1996,3,29,32.54,23.55,27.12,86.75,14.12,1.39,0.52,74.25
1996,3,30,32.45,23.65,27.65,84,6.97,1.55,0.1,119.12
1996,3,31,32.83,24.99,27.96,84.44,23.61,1.59,0.36,248.94
1996,4,1,31.05,23.87,25.98,89.38,43.77,1.8,0.76,281.81
1996,4,2,32.75,23.35,27.58,82.5,6.67,1.27,0.14,233.25
1996,4,3,32.29,24.44,27.63,82.69,15.92,1.2,0.11,134.19
1996,4,4,30.23,24.11,26.4,89.38,9.4,1.88,1.14,78.69
1996,4,5,32.2,23.07,26.83,85.06,4.18,1.98,0.66,59.75
1996,4,6,31.78,22.17,26.67,84.62,3.35,1.81,0.84,55.94
1996,4,7,33.12,22.26,27.17,80,0.71,1.76,0.38,72.94
1996,4,8,32.98,22.05,27.15,80.56,5.94,1.35,0.02,144
1996,4,9,31.4,23.58,26.89,84.38,3.77,2.16,0.99,259
1996,4,10,30.16,24.08,26.58,87.25,1.44,1.82,0.76,266.56
1996,4,11,30.4,23.54,26.64,88,0.57,1.41,0.65,269.88
1996,4,12,30.39,24.23,26.94,86.75,8.74,1.27,0.48,136
1996,4,13,32.05,23.04,26.69,83.06,3.35,1.87,0.81,52.75
1996,4,14,33.37,21.61,27.19,80.44,0.78,2.09,0.37,84.25
1996,4,15,31.78,23.34,27.03,85.56,9.84,1.23,1.03,70.19
1996,4,16,34.16,23.48,28.12,78.81,4.21,1.14,0.18,125.81
1996,4,17,32.17,23.87,27.69,83.31,1.6,1.16,0.39,76.38
1996,4,18,32.58,24.98,27.88,84.19,0.84,0.85,0.11,134.38
1996,4,19,29.68,24.56,26.62,88.19,6.38,1.2,0.29,170.44
1996,4,20,31.75,24.65,27.37,84.75,1.52,1.78,0.71,244
1996,4,21,29.03,24.87,26.64,88.06,14.43,1.77,0.49,234.06
1996,4,22,32.6,24.51,27.72,82.62,10.77,1.26,0.14,138.69
1996,4,23,30.87,23.8,26.94,86.62,2.87,1.07,0.05,188.06
1996,4,24,30.33,24.04,26.73,87.19,2.27,1.19,0.78,196.88
1996,4,25,35.46,23.98,28.52,83.06,6.73,1.71,0.18,112.31
1996,4,26,32.69,23.9,27.45,86.75,9.45,1.31,0.43,53.88
1996,4,27,31.58,24.4,27.43,87.75,15.57,1.31,0.1,125.44
1996,4,28,30.56,24.86,27.07,89.88,9.62,1.12,0.16,123.81
1996,4,29,30.93,24.44,27.19,87.19,5.89,1.3,0.54,118.56
1996,4,30,28.54,24.4,26.41,89.56,4.87,1.94,0.79,181.31
1996,5,1,33.3,23.77,27.41,87,19.54,1.26,0.45,219.5
1996,5,2,30.8,24.52,26.92,86.25,0.98,1.32,0.7,124.25
1996,5,3,30.53,24.28,26.87,88.06,3.65,1.6,1.01,136.06
1996,5,4,28.85,24.19,25.94,92.25,3.4,2.11,0.99,169.31
1996,5,5,32.12,23.74,27.23,82.75,0.5,1.4,1.02,180.44
1996,5,6,30.27,24.66,26.82,88.94,0.77,1.45,0.98,169.44
1996,5,7,31.08,23.72,27.06,85,2.41,1.41,0.8,170.69
1996,5,8,30.43,23.91,26.84,87.31,3.41,1.36,0.72,137.56
1996,5,9,30.54,24.62,26.93,86.94,1.88,1.36,0.95,153.31
1996,5,10,29.23,23.97,26,91.5,7.71,1.88,0.95,209.88
1996,5,11,30.7,23.93,27.05,86.06,3.51,1.38,0.61,236
1996,5,12,31.35,24.83,27.51,81.94,0.41,1.96,0.48,242.81
1996,5,13,30.15,24.08,26.55,87.69,5.75,2.04,1.04,233.88
1996,5,14,29.7,23.73,26.44,85.31,5.47,2.36,0.8,240.62
1996,5,15,30.22,23.65,26.41,86.44,1.54,2.16,0.92,259.19
1996,5,16,29.93,23.85,26.33,88.62,0.09,1.65,1.05,265.38
1996,5,17,30.87,23.38,26.66,86.69,0,1.7,1.06,259.44
1996,5,18,29.98,23.5,26.41,86.69,0,1.7,0.83,267.06
1996,5,19,31.65,23.88,27.23,84,0,1.95,1.01,239.25
1996,5,20,31.39,24.45,27.38,85.38,0.32,1.66,0.79,232.44
1996,5,21,29.92,24.5,26.66,88.06,3.41,1.78,1.02,176.62
1996,5,22,28.75,24.23,25.91,90.5,1.61,1.65,0.9,168.88
1996,5,23,30.61,23.62,26.65,86.81,0.26,1.38,0.64,167.62
1996,5,24,30.44,24.22,26.73,87.56,0.33,1.35,0.83,158.5
1996,5,25,31.13,24.2,27.51,83.31,1.47,1.13,0.34,176.94
1996,5,26,31.14,24.55,27.58,84.5,4.59,1.37,1,168.31
1996,5,27,30.45,24.69,27.33,84.81,0.84,1.33,0.49,151.75
1996,5,28,29.01,23.84,26.11,89.69,1.22,1.16,0.52,34.5
1996,5,29,30.92,23.95,26.73,86.81,0.24,1.28,0.7,118.62
1996,5,30,30.24,23.73,26.54,88.88,2.18,1.77,0.78,107.12
1996,5,31,31.19,23.55,26.95,85.69,3.45,1.48,0.6,122.81
1996,6,1,30.27,24.12,26.71,87.62,2.03,1.6,0.91,122.94
1996,6,2,31.02,23.49,26.87,86.5,4.92,1.55,0.93,122.88
1996,6,3,29.17,24.62,26.42,91.56,12.85,1.65,0.91,169.88
1996,6,4,31.58,24.24,27.12,86.75,7.68,1.57,0.84,160
1996,6,5,35.84,24.18,28.49,79.75,13.08,1.51,0.47,149.19
1996,6,6,31.46,24.15,27.48,82.88,21.75,1.41,0.39,173.25
1996,6,7,32.9,24.01,27.6,84.94,12.17,1.28,0.11,167.25
1996,6,8,31.38,24.85,27.55,82.81,22.35,1.46,0.23,182.5
1996,6,9,31.01,23.7,26.9,84.75,7.76,1.85,0.69,275.12
1996,6,10,31.48,23.3,26.67,87.5,43.92,1.87,0.8,244.06
1996,6,11,29.87,24.57,26.8,87.38,11.07,1.52,0.54,272.44
1996,6,12,31,24.22,27.11,84.94,2.04,1.32,0.83,194.25
1996,6,13,34.87,24.26,28.3,83.88,5.28,1.15,0.23,191.12
1996,6,14,25.83,23.44,24.92,92.31,6.44,1.82,0.44,195.25
1996,6,15,31.34,22.07,26.13,83.5,0.12,1.52,0.9,130.94
1996,6,16,29.97,24.23,26.57,89.19,4.78,1.58,1.02,148.56
1996,6,17,28.92,24.23,26.17,91.56,1.17,1.89,0.73,157.44
1996,6,18,28.57,23.41,25.73,88.88,0.05,1.79,0.86,141.69
1996,6,19,30.39,23.73,26.68,85.44,0,1.56,0.86,172.31
1996,6,20,29.08,23.51,26.1,91.25,0,1.77,0.94,148.38
1996,6,21,29.37,24.18,26.24,89.75,1.05,1.91,1.02,154
1996,6,22,30.65,23.74,26.66,86.81,0.34,1.53,0.98,154.5
1996,6,23,29.26,24.16,26.27,89.31,0.1,1.48,0.91,156.81
1996,6,24,29.8,24.35,26.46,87.25,3,1.32,0.76,188.25
1996,6,25,30.07,23.85,26.63,83.81,0.91,1.53,0.69,180.94
1996,6,26,29.92,23.75,26.34,86.69,0.06,1.34,0.8,123.69
1996,6,27,30.26,23.4,26.39,86.69,6.22,1.41,0.7,94.81
1996,6,28,30.97,23.15,26.85,84,12.52,1.38,0.88,105.88
1996,6,29,30.72,23.09,26.47,85.56,2.76,1.17,0.67,124.38
1996,6,30,29.98,23.81,26.41,86.25,3.16,1.38,0.78,175.25
1996,7,1,32.91,23.39,26.95,83.25,4.6,1.27,0.48,127.75
1996,7,2,30.18,23.45,26.4,87.88,5.87,1.51,1.03,160.31
1996,7,3,30.33,23.82,26.49,87.44,1.92,1.3,0.94,158.75
1996,7,4,33.44,24.17,27.88,80.19,6.64,1.13,0.19,162
1996,7,5,33.64,23.74,27.68,78.75,18.48,1.18,0.41,162.62
1996,7,6,30.65,24.21,26.77,84.12,10.14,1.45,0.28,183.94
1996,7,7,28.39,24.14,25.73,89.19,11.65,1.8,0.81,195.75
1996,7,8,29.43,22.78,25.67,89.06,6.07,1.58,0.85,182
1996,7,9,27.55,23.62,25.3,93.69,5.9,1.61,0.91,195.81
1996,7,10,28.86,23.15,25.56,90.75,9.99,2.1,1.04,164.69
1996,7,11,28.41,24.12,25.64,91.69,7.77,1.78,0.98,174.94
1996,7,12,29.08,23.57,25.84,90.06,1.77,1.4,0.77,161.25
1996,7,13,30.05,23.62,26.04,86.31,0.88,1.62,0.52,141.44
1996,7,14,33.14,23.65,27.12,80.75,6.82,1.21,0.41,125.12
1996,7,15,28.48,23.88,25.66,90.5,40.54,1.74,0.91,178.19
1996,7,16,29.96,23.24,26,85.5,5.02,1.43,1.02,207.94
1996,7,17,30.19,23.08,26.16,85.69,0,1.64,1.17,163.25
1996,7,18,29.97,23.48,26.3,88.31,1.15,2.01,1.18,163.56
1996,7,19,30.03,24,26.4,87,0.96,1.89,0.97,177.06
1996,7,20,30.15,23.35,26.19,86.88,3.96,1.84,1.06,177.19
1996,7,21,29.25,23.58,25.85,87.81,2.21,1.92,1.07,192.62
1996,7,22,30.15,23.48,26.12,84.88,0,2.38,1.16,196.69
1996,7,23,30.33,23.15,26.12,84.56,0,2.42,1.16,195.94
1996,7,24,30.87,23.2,26.4,85,1.98,2.19,1.17,170.19
1996,7,25,31.08,23.76,26.68,84.62,0.74,1.9,1.02,168.81
1996,7,26,29.4,23.48,25.85,89.31,17.5,1.62,0.93,169.88
1996,7,27,28.61,23.75,25.81,87.06,7.75,1.6,0.72,175.94
1996,7,28,30.65,23.51,26.38,84,0.02,1.51,0.94,180.5
1996,7,29,28.95,23.53,25.8,89.75,0.05,2.08,1.09,172.94
1996,7,30,28.05,23.44,25.51,90.75,32.08,1.89,0.91,200.81
1996,7,31,31.9,23.81,26.92,82.5,10.22,1.7,0.66,200.19
1996,8,1,28.17,23.82,25.52,92.56,1.47,1.77,0.79,161.69
1996,8,2,30.08,23.3,26.19,86.69,6.12,1.88,0.92,207.69
1996,8,3,27.78,23.39,25.01,89.69,1.38,2.84,0.89,238.06
1996,8,4,29.69,23.25,26.01,84.19,0,2.01,1.02,203.5
1996,8,5,30.97,23.15,26.73,85.25,14.64,1.7,0.45,180.69
1996,8,6,27.86,23.87,25.45,92.5,15.96,1.3,0.91,150.38
1996,8,7,29.63,24.17,26.15,88.62,3.42,1.85,0.83,172.31
1996,8,8,28.09,23.54,25.33,90.69,1.42,2,0.96,201.62
1996,8,9,28.71,23.11,25.66,87.62,0.92,1.77,0.74,212.44
1996,8,10,28.56,23.3,25.44,90.06,6.87,2.07,1.01,227.25
1996,8,11,28.09,23.27,25.15,91.69,10.68,1.6,0.99,181.5
1996,8,12,28.92,22.9,25.55,89.19,16.53,1.82,1.02,176.31
1996,8,13,29.01,23.26,25.67,90.19,6.11,1.73,1.05,159.56
1996,8,14,29.49,23.45,25.8,90.69,4.08,1.79,1.03,148.5
1996,8,15,28.96,23.48,25.83,90.56,3.11,1.52,1.03,141.12
1996,8,16,31.13,23.62,26.55,84.75,0.84,1.48,1,141.81
1996,8,17,30.9,23.46,26.69,82.62,13.07,1.24,0.57,131.56
1996,8,18,30.1,22.76,25.9,85.69,37.14,1.98,0.39,180.56
1996,8,19,28.97,22.69,25.49,84.56,2.47,1.59,0.91,227.25
1996,8,20,31.04,23.89,26.6,79.19,2.42,1.71,0.36,162.38
1996,8,21,28.17,22.85,25.09,89.81,5,1.9,1.09,158.62
1996,8,22,29.34,22.81,25.41,87.38,3.29,2.12,1.11,161.81
1996,8,23,30.67,22.59,26.01,85.06,1.08,2.37,1.2,161.56
1996,8,24,29.29,23.31,25.75,87,2.93,1.64,0.61,157.88
1996,8,25,30.41,23.43,26.12,84.88,0.8,1.71,0.19,195.12
1996,8,26,29.78,23.08,25.86,86.38,12.65,1.41,0.53,108.88
1996,8,27,30.58,22.95,25.93,88,31.06,1.25,0.63,63.06
1996,8,28,29.87,22.81,25.93,86.62,10.55,1.56,0.11,306.38
1996,8,29,30.42,22.9,25.75,87.44,2.73,1.58,0.38,260.69
1996,8,30,28.44,23.32,25.44,88.19,8.94,2.06,0.95,217.75
1996,8,31,28.66,22.82,25.34,90.06,4.96,1.91,0.76,159.94
1996,9,1,30.4,22.98,25.89,87.62,3.4,1.56,0.88,164.94
1996,9,2,26.57,22.77,24.48,93,2.98,2.68,0.9,210.94
1996,9,3,27.55,22.61,24.68,92.38,12.91,1.41,1.03,214.69
1996,9,4,29.94,22.94,26.05,84.94,2.74,1.51,0.68,234.94
1996,9,5,29.39,23.52,26.03,85.62,0.96,1.84,0.36,225.88
1996,9,6,28.62,23.56,25.93,85.25,14.38,1.59,0.77,218.38
1996,9,7,30.51,23.29,26.37,82.44,3.69,1.66,0.84,239.5
1996,9,8,29.77,23.44,25.81,88.81,6.69,1.38,0.62,243.94
1996,9,9,29.67,23.23,25.99,86.44,0.45,1.79,1.02,246.5
1996,9,10,28.69,23.25,26.1,83.81,2.48,1.56,0.09,260.62
1996,9,11,29.23,23.16,25.86,86.69,0.47,1.68,0.88,251.81
1996,9,12,30.33,24.25,26.55,85.38,1.55,1.59,0.6,224.38
1996,9,13,29.55,24.26,26.44,87.88,1.29,1.88,0.87,203.19
1996,9,14,29.82,23.8,26.39,89.06,9.84,1.86,1.02,190.44
1996,9,15,31.07,24.2,27.25,86.94,5.01,1.41,0.73,164.94
1996,9,16,28.73,24.71,26.44,91.19,0.42,1.95,0.24,176.94
1996,9,17,27.76,23.76,25.31,92.25,11.49,2.06,1.06,186.56
1996,9,18,28.31,23.43,25.29,91.56,4.56,2.67,1.16,197.62
1996,9,19,29.04,22.78,25.51,85.88,0.88,2.45,0.84,196.25
1996,9,20,30.81,22.84,26.16,86.19,0,1.64,0.52,148.25
1996,9,21,30.29,23.33,26.35,86.88,1.04,1.87,1.09,162.38
1996,9,22,30.21,23.44,26.23,87.88,0.75,1.56,0.62,164.75
1996,9,23,30.35,23.78,26.71,83.94,1.41,2.12,0.84,211.62
1996,9,24,29.98,24.76,26.68,86.62,5.5,1.35,0.52,235.19
1996,9,25,29.98,24.2,26.48,86.62,0.58,1.18,0.53,265.81
1996,9,26,28.76,23.72,26.48,85.56,4.69,1.6,0.46,269.5
1996,9,27,30.67,23.47,26.36,87,2.16,1.71,1.01,298.56
1996,9,28,30.16,23.22,26.13,87.69,1.67,2.08,0.89,266.88
1996,9,29,30.61,23.5,26.97,80.44,9.93,1.48,0.17,231.75
1996,9,30,32.68,23.71,27.33,81,15.14,1.44,0.32,170.69
1996,10,1,29.25,23.81,26.28,86.88,1.23,1.32,0.34,199.06
1996,10,2,27.24,23.3,25.05,93.31,26.16,1.44,0.73,97.75
1996,10,3,32.3,22.8,26.82,82.12,5.79,1.55,0.63,250.5
1996,10,4,31.55,23.57,26.77,85.75,0.63,1.09,0.29,126.25
1996,10,5,31.75,23.63,27.12,85.62,5.89,1.2,0.35,93
1996,10,6,28.64,23.8,25.66,89.31,3.03,1.91,0.52,229.44
1996,10,7,29.95,22.8,25.83,84.88,2.11,1.12,0.21,206.5
1996,10,8,30.83,21.93,25.85,86.44,5.37,1.15,0.67,84.12
1996,10,9,30.95,22.61,26.53,85.88,6.27,1.12,0.02,147.06
1996,10,10,32.85,23.58,27.41,84.06,25.65,0.95,0.08,129.06
1996,10,11,30.45,23.69,26.55,88.25,14.84,2.27,0.58,248
1996,10,12,29.31,23.62,26.2,89.25,32.94,1.47,0.88,224.5
1996,10,13,29.94,23.26,26.02,91.25,43.62,1.75,1.07,158.75
1996,10,14,31.09,23.64,26.62,87.69,3.76,1.76,0.83,159.19
1996,10,15,29.55,23.76,25.91,88.5,8.59,2.45,0.88,172.12
1996,10,16,29.76,23.01,26.08,86.5,14.06,1.32,0.53,212.62
1996,10,17,30.68,23.4,26.37,87,5.8,1.44,1.07,196.31
1996,10,18,30.48,23.18,26.48,86,0.78,1.75,0.68,157.88
1996,10,19,30.17,23.82,26.38,86.5,6.33,1.98,0.89,243.38
1996,10,20,29.69,22.59,25.76,88.25,5.58,2.83,0.97,267.81
1996,10,21,28.77,23.4,25.41,91.06,14.37,2.52,0.91,247.75
1996,10,22,30.62,22.63,25.99,87.12,16.19,1.72,0.99,243.94
1996,10,23,28.9,23.34,26.18,84.44,0.24,1.63,0.3,247.94
1996,10,24,29.9,24.08,26.31,85.25,9.19,2.06,0.88,198.75
1996,10,25,29.08,23.78,26.08,86,7.07,1.81,0.88,227.38
1996,10,26,28.4,23.33,25.63,91,13.18,1.82,0.89,259.31
1996,10,27,27.62,22.89,25.06,91.06,11.64,1.57,1.05,284.19
1996,10,28,29.46,22.79,25.59,90.12,2.25,2.91,1.26,278.31
1996,10,29,29.97,23.72,26.04,87.88,0.63,3.16,1.17,269.75
1996,10,30,29.96,23.1,25.93,87.19,0.84,2.66,0.98,255.31
1996,10,31,29.05,23.07,25.66,87.06,0.12,1.93,1.15,231.62
1996,11,1,30.96,23.15,26.33,85.25,0.31,1.77,1.18,231.69
1996,11,2,29.48,23.46,26.05,86.44,0.02,1.89,1.05,239.5
1996,11,3,30.26,22.97,26.12,83.12,0,2.4,1.3,216.5
1996,11,4,31.01,23.16,26.37,83.94,0.03,2.27,1.23,165.19
1996,11,5,30.51,23.48,26.97,82.5,0.7,1.35,0.45,200
1996,11,6,29.89,22.88,25.94,89.31,11.85,1.84,0.72,286.12
1996,11,7,27.55,22.8,24.73,91.75,3.65,2.28,0.86,273.69
1996,11,8,30.37,22.44,25.74,86.19,0.43,2.15,1.29,280.62
1996,11,9,28.15,23.15,25.33,91.56,0.42,1.96,1.08,280.69
1996,11,10,29.2,23.1,25.55,88.62,0.45,2.45,1.12,274.88
1996,11,11,30.23,22.62,25.87,87.88,0.07,2.25,1.09,265.88
1996,11,12,27.73,23.68,25.12,92.75,2.79,1.49,0.99,265
1996,11,13,28.87,23.18,25.45,88.69,1.86,1.75,1.02,264.12
1996,11,14,32,22.69,26.66,82.94,7.81,1.3,0.18,171.75
1996,11,15,31.76,22.76,26.61,85.12,3.09,1.12,0.67,90
1996,11,16,29.26,23.74,25.55,90.69,7.43,1.66,0.38,145.38
1996,11,17,30.71,22.87,26.09,87.12,2.22,1.49,0.22,230.94
1996,11,18,30.94,24.08,26.65,86.81,7.97,1.27,0.2,71.81
1996,11,19,29.77,23.26,25.71,88.62,2,1.75,1.2,45.69
1996,11,20,29.31,23.06,25.63,89.69,9.34,1.59,1.1,34.31
1996,11,21,28.22,23.1,25.25,91.44,6.52,1.55,0.85,36.31
1996,11,22,29.62,23.12,26.06,87.62,2.22,1.29,0.48,191.12
1996,11,23,29.29,23.92,26.19,88.62,2.78,1.37,0.55,226.94
1996,11,24,31.8,23.27,26.49,88.44,2.9,1.53,0.68,165.69
1996,11,25,28.76,23.63,25.94,89.88,0.95,1.12,0.34,70.31
1996,11,26,32.16,23.46,27.18,84,28.2,1.23,0.2,149.94
1996,11,27,29.8,23.09,26.09,88.62,10.35,1.38,0.62,87.94
1996,11,28,31.62,22.98,26.7,86.19,5.13,1.44,0.16,119.75
1996,11,29,30.43,23.76,26.69,87,10.27,1.44,0.46,260.81
1996,11,30,29.93,24.17,26.26,90.06,5.13,2.29,0.48,247.44
1996,12,1,29.31,23.62,26.19,87.38,0.43,1.84,0.52,279.38
1996,12,2,29.01,23.52,25.99,88.31,5.22,1.5,0.28,229.81
1996,12,3,29.48,23.34,25.94,89.88,17.23,1.51,0.62,48.38
1996,12,4,29.76,23.19,26.01,88.5,10.42,1.43,0.32,36.44
1996,12,5,33.51,23.23,26.73,86.88,13.1,1.41,0.59,156.56
1996,12,6,28.36,23.19,25.33,90.69,2.7,1.38,0.95,76.12
1996,12,7,27.48,22.98,24.92,91.75,4.64,1.92,0.65,56.44
1996,12,8,28.22,22.64,25,90.75,2.32,1.7,0.84,233.12
1996,12,9,30.8,22.63,25.79,86.12,2.3,1.47,0.5,167.5
1996,12,10,27.85,23.07,24.71,92.88,7.32,1.59,0.97,50
1996,12,11,28.99,22.38,24.93,90.44,10.62,2.45,1.28,45.94
1996,12,12,27.38,22.37,24.36,93.38,10.64,2.27,1.02,18.19
1996,12,13,27.54,21.79,24.36,91.25,2.49,1.99,0.92,315.62
1996,12,14,27.27,22.66,24.41,93.75,0.77,1.96,1.01,302.25
1996,12,15,29.5,22.94,25.32,88.62,0.06,2.31,0.93,256.31
1996,12,16,29.74,21.98,25.04,84.62,1.99,1.72,0.7,234.81
1996,12,17,28.24,21.95,24.65,89.31,14.71,1.8,0.55,187
1996,12,18,28.88,21.9,25.15,85.69,5.09,1.49,0.48,245.88
1996,12,19,29.86,21.99,25.37,85.81,0.49,1.75,0.95,298.38
1996,12,20,29.93,22.8,25.94,87.5,0.59,1.98,0.87,301.81
1996,12,21,28.05,22.89,24.91,90.56,0.08,2.86,1.25,297.88
1996,12,22,29.01,22.08,25.05,89.62,5.37,2.63,0.77,313.69
1996,12,23,29.76,23.44,25.72,88.69,4.53,1.47,0.35,207.06
1996,12,24,30.41,23.23,25.8,87.69,2.11,1.74,0.2,244.06
1996,12,25,30.01,22.76,25.68,84.94,0.59,2.02,0.66,60.12
1996,12,26,27.98,22.42,24.77,87.38,1.58,1.74,0.51,120.81
1996,12,27,27.3,21.98,24.12,90.19,1.01,1.85,0.64,66
1996,12,28,29.52,21.4,24.58,85.31,0.98,2.23,1.06,42.06
1996,12,29,28.55,20.75,24.05,86.31,1.25,2.55,1.1,42.5
1996,12,30,28.52,20.14,23.77,84.5,0.01,2.59,1.53,39.38
1996,12,31,29.55,19.9,24.26,84.38,0,2.65,0.98,38.31
1997,1,1,29.07,20.61,24.08,84,0.14,3.04,1.59,39
1997,1,2,28.87,19.66,23.77,83.44,0.01,2.76,1.3,34.94
1997,1,3,29.66,19.97,24.13,82.19,0,2.39,1.2,40.62
1997,1,4,29.88,19.86,24.3,84,0.03,2.46,1.45,43.62
1997,1,5,29.52,20.26,24.24,85.38,0.34,3.07,1.34,46.44
1997,1,6,29.5,20.93,24.33,86,0.7,2.95,1.46,48.88
1997,1,7,29.57,20.69,24.3,84.62,0.06,3.17,1.52,44.88
1997,1,8,29.81,20.87,24.44,86.06,0.8,3.23,1.49,43.88
1997,1,9,29.41,20.72,24.28,84.81,0.07,3.3,1.54,39.31
1997,1,10,28.57,20.43,23.87,84.44,0.03,3.59,1.44,45.06
1997,1,11,29.9,20.75,24.48,84.12,0.01,3.08,1.51,45.31
1997,1,12,28.91,20.95,24.31,85.56,0.74,2.79,1.43,38.75
1997,1,13,29.92,21,24.8,85.5,19.65,2.52,0.73,35.81
1997,1,14,29.06,21.19,24.27,88.75,26.14,2.33,1.21,42.12
1997,1,15,30.76,20.62,24.98,83.94,1.63,1.84,0.18,83
1997,1,16,30.19,21.63,25.41,83.56,0.01,1.89,0.59,60.19
1997,1,17,30.39,21.99,25.44,86,4.29,2.13,1.25,47.44
1997,1,18,29.73,22.23,25.05,88.06,20.54,2.84,1.45,46.38
1997,1,19,30.37,21.35,25.15,86.06,3.35,2.72,1.16,45.44
1997,1,20,30.45,21.56,25.1,85,5.42,2.26,1.27,48.19
1997,1,21,30.98,20.59,25.09,82.75,0.11,2.65,0.8,46.38
1997,1,22,31.47,21.48,25.8,83.69,0.02,2.1,0.92,44.94
1997,1,23,31.88,21.49,26.25,81.81,0.05,1.73,0.19,122.19
1997,1,24,31.09,22.69,26.26,84.25,8.75,1.66,0.23,182
